Project ID,Project Name,Lattitude,Longitude,Budget,Time Elapsed Percent,Fund Spent Percent,Physical Progress Percent
615340,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name Multi-States POWERGRID Siwani Transmission Limited],28.82285,76.28335,5357.0,74.94,35.86,36.53
617808,Inter-Regional Strengthening between SR Grid and WR Grid Multi-States,16.0238,75.23615,1007.0,41.51,5.0,3.0
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd] Multi-States",15.1783,78.04065,1368.0,99.89,92.0,96.84
615333,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Multi-States Mandsaur Transmission Limited],25.08615,76.59995,2227.0,85.56,50.0,49.31
615334,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Multi-States Transmission Limited],25.08615,76.59995,3251.0,74.92,63.0,46.87
617186,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited] Multi-States,25.08615,76.59995,5028.0,62.9,30.0,34.03
619025,"RAJASTHAN PART I POWER TRANSMISSION LIMITED Multi-States (Adani Transmission Limited) (Madhya Pradesh,",26.87955,78.36675,25000.0,35.08,2.94,10.0
612133,"RAJASTHAN PART I POWER TRANSMISSION LIMITED Multi-States (Adani Transmission Limited) (Madhya Pradesh, 233 735.05 10 Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd] Multi-States",26.87955,78.36675,3271.0,79.95,83.5,73.45
616670,Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5 GW] Part A [SPV name POWERGRID Ghiror Transmission Limited] Multi-States,26.87955,78.36675,5846.0,66.56,33.42,40.71
611949,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part C1,26.9124,75.7873,1160.0,99.9,99.0,99.87
612134,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part A [Bikaner Neemrana Transmission Ltd],26.9124,75.7873,4741.0,79.95,82.0,79.39
615332,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi Transmission Limited],26.9124,75.7873,3279.0,77.39,58.0,56.15
615335,Transmission System Strengthening for Interconnections of Bhadla-III & Bikaner III Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED],26.9124,75.7873,1382.0,77.39,45.5,57.31
615337,Additional Transmission System for evacuation of Power from Bhadla-III PS as part of Rajasthan REZ Phase III Scheme [20 GW] [SPV Name POWERGRID Bhadla-III Power Transmission Limited],26.9124,75.7873,369.0,95.8,70.0,87.1
615338,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV Name POWERGRID BARMER I TRANSMISSION LIMITED],26.9124,75.7873,2735.0,67.62,41.0,47.28
617181,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS [POWERGRID Fatehgarh Barmer Augmentation Transmission Limited]",26.9124,75.7873,404.0,62.9,8.0,17.2
616671,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4 [2x1000 MW] [SPV Name POWERGRID Kudankulam Tarnsmission Limited],13.0827,80.2707,548.0,73.0,38.0,23.78
617269,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,26.8467,80.9462,212.81,83.15,6.0,12.07
617412,"Construction of One Tower of Office Complex and another Tower of Residential quarters i/c internal water supply, sanitary installation and all development and bulk services, Horticulture works on EPC Mode-I basis i/c comprehensive operation and maintenance of Civil, E&M services for 7 years after completion of original",17.385,78.4867,644.0,61.61,29.3,26.0
707229,"Total (1) 644.00 188.69 Integrated Command control Center [ICCC] - Construction and Development of Integrated Command Control Center with Security, Surveillance, ITMS, Connecting Port, Ship Service, Smart Solid Waste Management, Smart Public Transport System Andaman &",22.5937,78.9629,230.0,100.0,16.24,97.0
400188,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,28.6139,77.209,32841.0,100.0,43.76,46.7
701719,Rehablitation in Junavadaj Area Smart City Project (ministry of housing and urban affairs),23.2156,72.6369,539.0,100.0,115.67,98.5
701766,Green Building Development Project (ministry of housing and urban affairs),30.0668,79.0193,206.0,95.41,28.89,40.3
702627,Total (4) 33749.85 15090.75 Patna Metro Rail Project,25.5941,85.1376,13365.77,89.97,38.89,50.05
617207,Delhi Metro Rail Phase-IV [2 Corridors],28.6139,77.209,8399.81,48.3,2.18,4.31
619031,Delhi Metro Rail Phase V A,28.6139,77.209,12014.91,19.81,2.21,5.65
702632,DMRTS Phase - IV [3 Priority Corridors],28.6139,77.209,24948.65,95.46,85.86,83.46
702630,Surat Metro Rail Project,23.2156,72.6369,12020.32,92.71,77.64,81.9
619022,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram.",30.7333,76.7794,5452.72,68.52,3.55,10.05
612878,Bangalore Metro Rail Project - PHASE-3 (Bengaluru Metro Rail),12.9716,77.5946,15611.0,3.34,0.0,3.8
702635,Construction of Bangalore Metro Rail Project Phase 2. (Bengaluru Metro Rail),12.9716,77.5946,30695.12,99.17,97.2,95.8
702665,Construction Bangalore Metro Rail Project Phase-2A & 2B (Bengaluru Metro Rail),12.9716,77.5946,14788.1,100.0,73.56,67.5
702664,Kochi Metro Rail Phase 2 Development Project,8.5241,76.9366,1957.05,93.63,41.74,41.2
702625,Bhopal Metro Rail Project,23.2599,77.4126,6941.4,80.83,64.81,62.7
702626,Indore Metro Rail Project,23.2599,77.4126,7500.8,76.81,67.91,65.48
617225,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,19.076,72.8777,960.18,87.04,33.6,49.12
617226,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,19.076,72.8777,2954.53,42.51,6.43,9.04
617327,Thane Integral Ring Metro Rail Project,19.076,72.8777,12200.1,38.23,0.83,10.04
618971,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,19.076,72.8777,3626.24,27.04,0.45,2.4
618985,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug,19.076,72.8777,9857.85,13.25,0.09,1.51
701745,New Suburba Station Development Project (ministry of housing and urban affairs),19.076,72.8777,262.76,100.0,62.11,48.0
701991,Kalyan Station Precinct Imporvement Project (ministry of housing and urban affairs),19.076,72.8777,723.7,100.0,73.24,85.0
702637,Mumbai Metro Line 3,19.076,72.8777,37276.0,100.0,96.47,99.21
702658,Nagpur Metro Rail Phase II Development Project,23.84495,75.04335,6708.0,73.27,32.23,42.11
617206,"Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor] (Delhi Metro Rail Corporation Limited [DMRC]) Multi-States (Delhi,",30.7333,76.7794,6230.99,39.43,12.85,5.36
245986,Jaipur Metro Rail Project Phase 2 (Prahladpura to Todi Mod),26.9124,75.7873,13037.66,6.02,0.01,1.79
612066,Rajasthan Metro Rail Project Phase 1C from Badi Chaupar to Transport Nagar via Galta Gate,26.9124,75.7873,980.08,81.35,10.51,0.0
612068,Jaipur Metro Phase 1D Project from Mansarovar to Ajmer Road Chauraha,26.9124,75.7873,204.81,100.0,11.4,12.48
702668,Chennai Metro Rail Phase-II Development Project,13.0827,80.2707,63246.0,65.67,54.86,55.73
616221,"Extension of Aqua Line Metro Corridor from Noida Sector-142 station to Botanical Garden, Noida of Noida Metro Rail Corporation",26.8467,80.9462,2254.35,10.4,0.0,0.0
619052,LUCKNOW METRO RAIL PROJECT PHASE-1B EAST WEST CORRIDOR,26.8467,80.9462,5801.05,5.07,0.0,2.0
702628,Kanpur Metro Rail Project,26.8467,80.9462,11076.48,92.04,85.43,83.0
702629,Agra Metro Rail Project,26.8467,80.9462,8379.62,87.15,76.0,73.0
702674,"Total (30) 320872.37 178627.24 ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760 nos. upgrading of feeder mains, pumping station etc. - Phase II",16.5062,80.648,172.22,99.97,51.6,82.0
702699,Muzaffarpur Storm Water Drainage Phase-I Project,25.5941,85.1376,158.78,100.0,85.48,85.0
702734,Sewerage Management Scheme Part-3 Implementation,30.7333,76.7794,278.01,99.01,82.19,88.0
702741,Dhanbad Water Supply Infrastructure Project,23.3441,85.3096,216.55,100.0,59.64,76.0
702742,SAAP-3 Water Supply Infrastructure SAAP-3 Project,23.3441,85.3096,159.31,100.0,54.92,67.0
702746,Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3,23.3441,85.3096,278.28,100.0,67.02,81.0
702760,Belgavi Improvement in Sewerage System Project,12.9716,77.5946,162.73,100.0,48.85,80.0
702793,Indore Water Supply Infrastructure Project,23.2599,77.4126,287.17,100.0,87.93,99.0
702808,Satna Sewerage Management and Treatment Infrastructure Project,23.2599,77.4126,215.89,99.97,92.79,96.0
702810,Singrauli Sewerage Management and Treatment Infrastructure Project,23.2599,77.4126,438.1,100.0,84.72,90.0
702833,Kalyan-Dombivali Water Supply Infrastructure Project,19.076,72.8777,194.2,99.96,70.32,75.0
703021,Jalandhar Water Supply Infrastructure Project,30.901,75.8573,266.64,99.95,60.39,90.0
703057,Patiala Water Supply Infrastructure Part-2 Project,30.901,75.8573,287.0,99.95,74.44,99.0
702949,Jhansi Water Supply Infrastructure Phase-II Project,26.8467,80.9462,561.74,99.96,90.17,95.0
702958,Lucknow Sewerage Management Infrastructure Project,26.8467,80.9462,173.21,99.96,88.13,95.0
617280,"Total (15) 3750.55 2930.11 Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata",22.5726,88.3639,255.37,99.96,38.74,64.0
400426,Total (1) 255.37 98.94 Expansion of Malanjkhand Copper Project,23.2599,77.4126,3800.0,81.43,26.79,28.0
400141,Expansion of Alumina Refinery Plant with addition of 5th Stream having capacity enhancement of 1.0 Million Tonee Per Annum,20.2961,85.8245,5677.4,100.0,88.48,95.64
400299,Pottangi Bauxite Mines Project,20.2961,85.8245,1960.77,97.01,39.29,52.4
709831,SOURCING OF BAUXITE ARRANGEMENT FOR 5TH STREAM ALUMINA REFINERY FROM SOUTH BLOCK MINING LEASE OF PANCHPATMAILI MINES,20.2961,85.8245,483.0,100.0,93.97,93.18
709832,25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU,13.0827,80.2707,166.0,100.0,81.33,70.0
613008,Total (5) 7989.36 7400.84 Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,16.5062,80.648,305.0,76.13,22.21,44.5
612898,Construction of Permanent Campus of National Institute of Technology Arunachal Pradesh,27.0844,93.6053,592.61,100.0,93.03,80.0
606112,Tezpur University Projects (Tezpur University),26.1445,91.7362,153.71,100.0,173.14,97.98
606013,Additional Campus of NITPatna,25.5941,85.1376,499.21,100.0,90.13,98.6
617877,"Phase B Construction of Permanent Campus of IIT Bhilai (Indian Institute of Technology, Bhilai)",21.2514,81.6296,1188.97,21.02,0.16,0.0
612851,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",28.6139,77.209,336.42,100.0,100.0,100.0
616886,Delhi University Eastern Campus at Surajmal Vihar (Delhi University),28.6139,77.209,373.0,89.29,8.45,14.0
612916,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",23.2156,72.6369,490.63,100.0,69.76,86.0
602099,"Establishment of Permanent campus Phase 1 of IIM Sirmaur (Indian Institute of Management, Sirmaur)",31.1048,77.1734,454.78,99.95,74.68,98.6
612128,"Hostel blocks & dining hall block (Indian Institute of Technology, Mandi)",31.1048,77.1734,166.66,96.5,82.96,93.0
612894,"Construction of Permanent Campus of Central University of Himachal Pradesh at Dehra, District - Kangra, [H.P.] on Engineering. Procurement and Construction [EPC Mode 1] Basis.",31.1048,77.1734,300.45,100.0,74.42,86.0
602098,"Construction of Permanent Campus for IIM Jammu Phase-1 at Jagti, Nagrota, Jammu, J&K Jammu and",22.5937,78.9629,500.91,100.0,96.73,96.0
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,8.5241,76.9366,1217.4,100.0,56.37,86.5
617878,Phase B of Construction of Permanent Campus of IIT Palakkad,8.5241,76.9366,1527.0,21.02,0.64,0.0
611957,"Phase III A works at IIT Indore [03 Hostels, 01 Studio Apartment, 01 Housing, Heavy & Sophisticated lab complex, Academic POD and Infrastructure for center of excellence]",23.2599,77.4126,496.28,82.14,19.62,67.5
612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,25.5788,91.8933,429.7,98.6,87.93,97.5
612876,"Construction of Permanent Campus for NIT Mizoram at Lengpui, Aizawl",23.7271,92.7176,474.23,100.0,35.33,4.0
613013,Establishment of NIT Nagaland,25.6751,94.1086,275.63,100.0,95.51,98.0
610315,"IISER BERHAMPUR (Indian Institutes of Science Education and Research, Behrampur)",20.2961,85.8245,843.09,100.0,103.68,98.5
611961,"Construction of IIT Bhubaneswar -Phase III (Indian Institute of Technology, Bhubaneshwar)",20.2961,85.8245,454.27,89.82,22.49,10.45
619033,"1000 seater Boys hostel, 500 seater Girls hostel, 1.5 MLD Sewage Treatment Plant and Faculty Residence - 72 nos. Flats",20.2961,85.8245,198.97,72.02,26.64,50.0
612877,"Establishment of NIT Puducherry Permanent Campus [Phase-I and Phase-II] (National Institute of Technology, Puducherry)",11.9416,79.8083,544.34,100.0,99.89,99.5
605292,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",30.901,75.8573,386.86,95.98,75.8,91.7
617221,"Construction of Girls Hostel 400 seater, Boys Hostel 600 seater, Academic Block, International Hostel 100 seater, VC Residence and Purchase of Equipment",30.901,75.8573,210.99,53.23,46.93,58.0
609736,"Construction of Sikkim University Campus Phase-I Package-II at Yangang, South Sikkim",27.3389,88.6065,340.55,96.42,85.74,96.5
612883,Establishment of Permanent Campus of NIT SIkkim at Khamdong-Gangtok District,27.3389,88.6065,610.76,87.76,46.43,38.0
609996,"Construction of Precast housing and hostels at IIT Hyderabad (Indian Institute of Technology, Hyderabad)",17.385,78.4867,262.0,100.0,85.36,90.39
606479,Banaras Hindu University [ Kayakalp of Institute of Medical Sciences] (Banaras Hindu University),26.8467,80.9462,246.0,87.05,86.32,99.1
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",30.0668,79.0193,650.85,68.19,61.7,63.0
609019,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",22.5726,88.3639,442.0,95.61,94.76,97.0
400081,"Total (30) 15165.68 8632.49 National Sports University [NSU], Imphal [Manipur]",24.817,93.9368,611.74,99.94,94.37,97.5
709754,"Total (1) 906.47 577.32 Construction of LPG Facilities at Kamardanga, Assam",26.1445,91.7362,156.36,78.84,72.97,83.8
709755,"Setting up of new rail fed POL facility at Kamardanga, Assam",26.1445,91.7362,384.04,78.84,65.12,87.5
617839,Capacity Augmentation of Kandla LPG Import Terminal [KLIT] from 0.6 MMTPA to 2.5 MMTPA,23.2156,72.6369,304.4,100.0,55.2,68.0
604833,"Andheri Residential Towers, Mumbai",19.076,72.8777,389.67,91.65,72.17,86.0
619313,Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for Captive Consumption at MR,19.076,72.8777,483.14,82.95,78.78,77.9
617829,LPG Bottling Plant at Mualkhang,23.7271,92.7176,225.71,56.76,14.38,34.0
709759,"Petrochemical evacuation marketing terminal at Barmer, Rajasthan",26.9124,75.7873,461.05,88.78,54.7,97.5
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],13.0827,80.2707,829.0,88.7,46.14,81.0
400301,Multi Product Pipeline from Irugur to Devangonthi,13.0827,80.2707,1732.0,99.37,69.65,86.4
400012,Kandla Gorakhpur LPG Pipeline,26.8467,80.9462,10088.0,97.83,84.3,96.0
604852,"Grass-root Terminal at Mirzapur, Uttar Pradesh",26.8467,80.9462,980.45,93.89,31.45,77.2
701349,Paradip-Numaligarh Crude Oil Pipeline [PNCPL] & Crude Oil Import Terminal [COIT] at Paradip,22.5726,88.3639,12407.0,97.81,90.02,93.2
400120,Total (12) 25151.96 23048.58 KG-DWN-98/2 Cluster - II Development Project - NELP Block,16.5062,80.648,34012.0,99.17,97.59,96.9
619226,Provision of four bitumen tanks with capacity of 5 TMT each at Visakh Refinery,16.5062,80.648,258.34,36.51,3.36,20.2
709752,HP-COAT [Crude to Olefins and Aromatics Technology] demo unit at Visakh Refinery,16.5062,80.648,220.0,90.65,72.25,94.0
604791,Numaligarh Refinery Expansion Project,26.1445,91.7362,25313.0,91.25,80.64,87.0
604863,Development of Surface Facilities for production and evacuation of Crude Oil and Natural Gas from Nadua and East Khagorija,26.1445,91.7362,726.93,96.22,82.69,94.4
616858,"Construction of Field Gas Gathering Station at Baghjan area for collection, processing & transportation of natural Gas to be produced from Baghjan Field",26.1445,91.7362,430.76,95.7,80.94,95.9
617827,"Pipeline Rehabilitation Project, Phase-II",26.1445,91.7362,680.0,33.24,1.99,29.0
617836,Coke Drum Structure Package,26.1445,91.7362,635.28,100.0,73.11,72.0
619316,"Group Gathering Station, Lakwagaon",26.1445,91.7362,495.59,41.51,4.04,7.8
709776,Augmentation/Revamping of Facilities at existing Guwahati Terminal at Betkuchi,26.1445,91.7362,323.09,98.02,73.09,84.3
709779,Capacity Expansion of Digboi Refinery from 0.65 to 1.0 MMTPA,26.1445,91.7362,740.0,81.95,33.9,60.1
709847,Pipeline Network Project Rudrasagar,26.1445,91.7362,481.03,84.27,49.65,55.4
709850,Borholla GGS Life Extension Project [BLEP],26.1445,91.7362,198.7,83.32,55.86,63.5
709864,DCU Revamp Project,26.1445,91.7362,370.0,89.55,83.89,80.5
709865,Power Recovery Turbine [PRT] in PFCCU unit as an Energy Conservation Scheme,26.1445,91.7362,293.5,90.82,27.88,99.0
617304,"Setting up of LPG Plant with Rail Unloading Facility at Hathua, Dist. Gopalganj, Bihar",25.5941,85.1376,340.15,82.92,54.74,56.0
701324,Barauni Refinery Capacity Expansion from 6.0 to 9.0 MMTPA,25.5941,85.1376,16724.0,95.13,78.27,91.8
709777,Installation of Bitumen Manufacturing Unit along with allied facilities at Barauni Refinery,25.5941,85.1376,410.3,84.57,30.36,66.3
709792,"City Gas Distribution Projects at Darbhanga, Madhubani, Supaul, Sitamarhi and Sheohar districts",25.5941,85.1376,3638.0,50.55,13.58,33.6
709793,"City Gas Distribution Projects at Gopalganj, Siwan, West Champaran, East Champaran and Deoria districts",25.5941,85.1376,3919.0,48.85,13.45,30.3
617819,"City Gas Distribution [CGD] Project in Kondagaon, Bastar, Sukma, Narayanpur, Bijapur & Dantewada GA",21.2514,81.6296,557.04,52.05,2.09,2.2
400087,Redevelopment of Sobhasan Complex,23.2156,72.6369,1347.61,89.55,78.83,95.6
400167,Redevelopment of Santhal Field [Onshore-Mehsana Asset],23.2156,72.6369,1162.56,96.57,97.0,96.8
400169,Redevelopment of Linch Field,23.2156,72.6369,845.42,96.91,73.6,93.7
701329,Petrochemical and Lube Integration Project at Gujarat Refinery,23.2156,72.6369,17825.0,95.87,77.99,89.6
709778,Installation of new Biturox Unit along with allied facilities at Gujarat Refinery,23.2156,72.6369,344.36,93.15,63.36,87.7
709838,Commercial Polymer Flooding Project in Bechraji field,23.2156,72.6369,739.02,85.92,37.95,50.0
709840,"Restoration of Gas Terminal, Phase-I [Part-A], Hazira",23.2156,72.6369,249.43,100.0,88.02,97.6
709841,Old Pipe Line Replacement [OPRP] Group-A,23.2156,72.6369,169.84,95.23,99.05,94.6
709842,"Kalol Redevelopment Project, Ahmedabad Asset",23.2156,72.6369,1487.41,87.27,63.63,66.0
709845,"Revamping of SV Stations, Gas Terminal & Kribhco Terminal",23.2156,72.6369,1119.86,99.93,41.97,70.9
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",30.7333,76.7794,3200.0,88.65,60.06,65.4
611917,Poly Butadiene Rubber plant at Panipat,30.7333,76.7794,2531.44,92.91,61.63,90.1
701289,Capacity Expansion of Panipat Refinery from 15 to 25 MMTPA,30.7333,76.7794,36225.0,94.22,77.31,94.3
709783,"Installation of Multiple Effect Evaporator [MEE] for ETP-1, 2 & 4 of Panipat Refinery and Petrochemical Complex.",30.7333,76.7794,247.69,97.09,78.07,92.5
709773,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua Districts Jammu and",22.5937,78.9629,538.0,35.32,0.83,0.6
610984,Development of Jharia CBM Block [Phase-1],23.3441,85.3096,431.0,98.72,62.12,66.2
709785,Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL],23.3441,85.3096,202.07,85.7,32.65,58.4
